WFSC 402,MORRISON M,3.666,78%,11%,501,2020 Fall
WFSC 402,VOELKER G,3.181,45%,27%,501,2017 Spring
WFSC 402,VOELKER G,3,42%,17%,501,2018 Spring
WFSC 402,VOELKER G,2.666,11%,44%,501,2019 Spring
WFSC 402,VOELKER G,3.1,50%,30%,501,2020 Spring
WFSC 403,GRANT W,3,27%,47%,501,2017 Fall
WFSC 403,GRANT W,2.692,15%,46%,501,2018 Fall
WFSC 403,GRANT W,2.833,17%,50%,501,2019 Fall
WFSC 403,GRANT W,2.923,8%,77%,501,2020 Fall
WFSC 403,FUJIWARA M,3.214,29%,64%,501,2017 Spring
WFSC 403,FUJIWARA M,3.23,31%,62%,501,2018 Spring
WFSC 403,FUJIWARA M,3.058,18%,71%,501,2019 Spring
WFSC 403,FUJIWARA M,3.466,47%,53%,501,2020 Spring
WFSC 408,SILVY N,3.076,38%,31%,501,2017 Spring
WFSC 408,SILVY N,3.142,33%,48%,501,2018 Spring
WFSC 408,CATANACH T,3.235,35%,53%,501,2019 Spring
WFSC 408,CATANACH T,3.571,71%,14%,501,2020 Spring
WFSC 410,STEWARD C,3.071,21%,64%,501,2017 Fall
WFSC 410,PERKIN J,2.75,6%,62%,501,2018 Fall
WFSC 410,PERKIN J,2.888,17%,56%,501,2019 Fall
WFSC 410,PERKIN J,3.5,56%,38%,501,2020 Fall
WFSC 433,HURTADO CLAVIJO L,2.692,31%,38%,501,2019 Spring
WFSC 447,GATLIN III D,2.687,19%,44%,501,2017 Fall
WFSC 447,GATLIN III D,2.666,11%,50%,501,2018 Fall
WFSC 447,GATLIN III D,3.5,67%,17%,501,2019 Fall
WFSC 447,GATLIN III D,2.777,33%,22%,501,2020 Fall
WFSC 448,DEWITT T,3.75,75%,25%,501,2017 Fall
WGST 200,POIROT K,3.214,57%,21%,501,2017 Fall
WGST 200,WOLF J,2.377,9%,44%,501,2018 Fall
WGST 200,WOLF J,2.329,9%,27%,501,2019 Fall
WGST 200,DUBRIWNY T,3.843,90%,7%,501,2020 Fall
WGST 207,OCHOA M,3.166,50%,28%,501,2019 Fall
WGST 207,MCNAMARA K,3.2,50%,40%,501,2020 Fall
WGST 207,LAKKIMSETTI C,2.72,16%,40%,501,2020 Spring
WGST 210,EDENS P,3.6,67%,27%,501,2019 Fall
WGST 300,EDENS P,2.416,17%,42%,501,2017 Fall
WGST 300,EDENS P,3.058,38%,35%,501,2018 Fall
WGST 300,EDENS P,2.368,11%,32%,501,2019 Fall
WGST 300,EDENS P,2.6,10%,40%,501,2020 Fall
WGST 300,EDENS P,3,35%,35%,501,2017 Spring
WGST 300,MINER-RUBINO K,3.6,70%,20%,501,2018 Spring
WGST 316,SELL J,3.2,40%,40%,501,2018 Fall
WGST 316,LAKKIMSETTI C,3.375,62%,12%,501,2019 Fall
WGST 316,LAKKIMSETTI C,2.9,40%,40%,501,2020 Fall
WGST 333,TUHKANEN M,1.6,0%,20%,501,2019 Fall
WGST 333,SADLER L,3.8,80%,20%,501,2020 Fall
WGST 334,FEHR S,3.571,57%,43%,501,2017 Fall
WGST 334,FEHR S,3.6,80%,0%,501,2018 Fall
WGST 334,FEHR S,3.333,33%,67%,501,2019 Fall
WGST 374,EZELL-MAINZER M,3.333,56%,22%,501,2018 Fall
WGST 374,AHN S,4,100%,0%,501,2019 Spring
WGST 430,SCHWARTZ M,3,0%,100%,501,2019 Fall
ACCT 209,STASNY M,2.951,31%,36%,502,2017 Fall
ACCT 209,STASNY M,2.761,15%,48%,502,2018 Fall
ACCT 209,CLARKE M,2.556,17%,35%,502,2019 Fall
ACCT 209,CLARKE M,3.152,37%,45%,502,2020 Fall
ACCT 209,STASNY M,2.789,22%,40%,502,2017 Spring
ACCT 209,STASNY M,2.861,21%,48%,502,2018 Spring
ACCT 209,CLARKE M,2.797,25%,36%,502,2019 Spring
ACCT 209,CLARKE M,2.829,27%,37%,502,2020 Spring
ACCT 210,STRAWSER R,2.636,33%,24%,502,2017 Fall
ACCT 210,STRAWSER R,2.69,25%,39%,502,2017 Spring
ACCT 210,STRAWSER R,2.912,41%,27%,502,2018 Spring
ACCT 229,BARRETT J,2.538,18%,31%,502,2017 Fall
ACCT 229,BARRETT J,2.56,12%,44%,502,2018 Fall
ACCT 229,BARRETT J,2.333,23%,21%,502,2019 Fall
ACCT 229,BARRETT J,2.6,26%,26%,502,2020 Fall
ACCT 229,BARRETT J,2.468,19%,34%,502,2017 Spring
ACCT 229,BARRETT J,2.459,19%,32%,502,2018 Spring
ACCT 229,BARRETT J,2.645,16%,45%,502,2019 Spring
ACCT 229,BARRETT J,2.925,40%,25%,502,2020 Spring
ACCT 230,ALLEN N,2.834,28%,37%,502,2017 Fall
ACCT 230,ALLEN N,2.959,33%,38%,502,2018 Fall
ACCT 230,ALLEN N,2.882,30%,37%,502,2019 Fall
ACCT 230,ALLEN N,2.749,22%,42%,502,2017 Spring
ACCT 230,ALLEN N,2.766,23%,43%,502,2018 Spring
ACCT 230,ALLEN N,2.615,20%,37%,502,2019 Spring
ACCT 230,ALLEN N,3.132,36%,43%,502,2020 Spring
ACCT 327,BLASOR T,2.885,23%,51%,502,2017 Fall
ACCT 327,BLASOR T,2.884,31%,38%,502,2018 Fall
ACCT 327,BLASOR T,3.034,28%,52%,502,2019 Fall
ACCT 327,BLASOR T,3.185,41%,41%,502,2020 Fall
ACCT 327,CLINE K,2.837,30%,32%,502,2017 Spring
ACCT 327,LARKIN R,2.588,20%,35%,502,2018 Spring
ACCT 327,LARKIN R,2.827,28%,28%,502,2019 Spring
ACCT 327,STUBER S,2.894,18%,53%,502,2020 Spring
ACCT 328,RHODES A,2.947,32%,37%,502,2017 Fall
ACCT 328,RHODES A,2.704,20%,39%,502,2018 Fall
ACCT 328,RHODES A,3.166,38%,45%,502,2019 Fall
ACCT 328,HARDING M,3.565,63%,30%,502,2020 Fall
ACCT 328,RICE S,3.2,35%,50%,502,2017 Spring
ACCT 328,RICE S,2.846,18%,49%,502,2018 Spring
ACCT 328,KOLASINSKI A,2.931,20%,57%,502,2019 Spring
ACCT 328,WANG D,3.212,33%,55%,502,2020 Spring
ACCT 329,FARMER K,3.884,88%,12%,502,2020 Fall
ACCT 405,STEWART S,2.888,33%,28%,502,2020 Fall
ACCT 405,MCGUIRE S,3.031,28%,56%,502,2017 Spring
ACCT 405,MCGUIRE S,3.142,31%,51%,502,2018 Spring
ACCT 405,MCGUIRE S,3.188,30%,60%,502,2019 Spring
ACCT 405,MCGUIRE S,3.285,43%,46%,502,2020 Spring
ACCT 427,DIAZ M,2.95,20%,65%,502,2017 Fall
ACCT 427,DIAZ M,2.696,18%,55%,502,2018 Fall
ACCT 427,DIAZ M,2.807,12%,65%,502,2019 Fall
ACCT 427,ARNOSKY C,3.086,26%,61%,502,2020 Fall
ACCT 427,BLASOR T,3.511,51%,49%,502,2017 Spring
ACCT 427,BLASOR T,3.6,62%,36%,502,2018 Spring
ACCT 427,BLASOR T,3.52,60%,32%,502,2019 Spring
ACCT 427,BLASOR T,3.428,45%,52%,502,2020 Spring
ACCT 445,NAFSTAD A,4,100%,0%,502,2017 Spring
ACCT 445,FARMER K,3.884,93%,3%,502,2018 Spring
ACCT 445,CLINE K,3.938,95%,4%,502,2019 Spring
ACCT 445,CLINE K,3.904,92%,7%,502,2020 Spring
ACCT 447,REDMAN K,3.111,28%,56%,502,2017 Fall
ACCT 447,REDMAN K,2.8,20%,50%,502,2018 Fall
ACCT 447,REDMAN K,3.125,25%,62%,502,2019 Fall
ACCT 447,REDMAN K,3,9%,82%,502,2020 Fall
ACCT 447,REDMAN K,3.307,38%,54%,502,2017 Spring
ACCT 447,REDMAN K,3.357,43%,50%,502,2018 Spring
ACCT 447,REDMAN K,3,33%,33%,502,2019 Spring
ACCT 447,REDMAN K,3,50%,25%,502,2020 Spring
AERO 201,STRGANAC T,3.153,38%,42%,502,2017 Fall
AERO 201,SHRYOCK K,3.382,44%,50%,502,2018 Fall
AERO 201,VALASEK J,2.818,18%,45%,502,2019 Fall
AERO 201,SHRYOCK K,2.586,14%,38%,502,2020 Fall
AERO 210,LE GRAVEREND J,1.666,8%,15%,502,2019 Spring
AERO 211,MAJJI M,3.15,50%,25%,502,2019 Fall
AERO 212,HARA K,2.6,25%,35%,502,2017 Fall
AERO 212,HARA K,2.792,28%,36%,502,2018 Fall
AERO 212,ANDRIENKO D,2.86,26%,44%,502,2020 Spring
AERO 214,NARAGHI M,2,0%,27%,502,2020 Fall
AERO 214,NARAGHI M,2.704,20%,39%,502,2019 Spring
AERO 214,KINRA V,2.787,32%,30%,502,2020 Spring
AERO 222,MORTARI D,3.758,76%,24%,502,2020 Spring
AERO 301,TROPINA A,2.666,21%,42%,502,2019 Fall
AERO 301,TROPINA A,3.208,46%,29%,502,2020 Fall
AERO 310,CHAKRAVORTY S,2.605,25%,23%,502,2020 Spring
AERO 401,POLLOCK T,3.933,93%,7%,502,2017 Fall
AERO 401,POLLOCK T,3.971,97%,3%,502,2018 Fall
AERO 401,VALASEK J,4,100%,0%,502,2019 Fall
AERO 401,SELVA VALERO D,3.928,93%,7%,502,2020 Fall
AERO 402,POLLOCK T,4,100%,0%,502,2018 Fall
AERO 402,POLLOCK T,3.666,67%,33%,502,2019 Fall
AERO 402,POLLOCK T,4,100%,0%,502,2017 Spring
AERO 402,POLLOCK T,3.766,77%,23%,502,2018 Spring
AERO 402,POLLOCK T,4,100%,0%,502,2019 Spring
AERO 402,WORSHAM B,3.914,91%,9%,502,2020 Spring
AERO 485,TICHENOR N,3.833,83%,17%,502,2018 Fall
AERO 485,CRUZADO GARCIA A,3.87,87%,13%,502,2019 Spring
AERO 489,TROPINA A,3.333,56%,22%,502,2019 Spring
AERO 489,NARAGHI M,3.6,60%,40%,502,2020 Spring
AERS 101,TATER C,3.74,74%,26%,502,2017 Fall
AERS 101,SILVA H,3.826,83%,17%,502,2018 Fall
AERS 101,SILVA H,3.837,91%,7%,502,2019 Fall
AERS 101,SILVA H,3.741,74%,26%,502,2020 Fall
AERS 102,COSTA F,3.75,75%,25%,502,2017 Spring
AERS 102,TATER C,3.6,60%,40%,502,2018 Spring
AERS 102,SILVA H,3.812,81%,19%,502,2019 Spring
AERS 102,ORR M,3.816,84%,14%,502,2020 Spring
AERS 105,PETTIT B,3.959,99%,0%,502,2018 Fall
AERS 106,ORR M,3.915,93%,6%,502,2020 Spring
AERS 201,PETTIT B,3.966,97%,3%,502,2017 Fall
AERS 201,TATER C,3.794,79%,21%,502,2018 Fall
AERS 201,COOPER H,3.885,89%,11%,502,2019 Fall
AERS 201,COOPER H,3.878,88%,12%,502,2020 Fall
AERS 202,JORDAN C,3.928,93%,7%,502,2017 Spring
AERS 202,PETTIT B,3.791,79%,21%,502,2018 Spring
AERS 202,TATER C,3.809,81%,19%,502,2019 Spring
AERS 202,COOPER H,3.75,75%,25%,502,2020 Spring
AERS 303,COSTA F,3.833,83%,17%,502,2017 Fall
AERS 303,STANTON J,3.789,89%,5%,502,2018 Fall
AERS 303,CARTER R,4,100%,0%,502,2019 Fall
AERS 303,CARTER R,3.964,96%,4%,502,2020 Fall
AERS 304,SANGER N,3.958,96%,4%,502,2017 Spring
AERS 304,STANTON J,4,100%,0%,502,2018 Spring
AERS 304,STANTON J,3.875,88%,12%,502,2019 Spring
AERS 304,CARTER R,4,100%,0%,502,2020 Spring
AERS 403,COLLINS T,3.764,76%,24%,502,2017 Fall
AERS 403,COLLINS T,3.923,92%,8%,502,2018 Fall
AERS 403,GUGAS C,4,100%,0%,502,2019 Fall
AERS 403,RICHARDSON D,4,100%,0%,502,2020 Fall
AERS 404,KOSTER B,3.956,96%,4%,502,2017 Spring
AERS 404,COLLINS T,3.916,92%,8%,502,2018 Spring
AERS 404,COLLINS T,3.739,74%,26%,502,2019 Spring
AERS 404,GUGAS C,3.916,92%,8%,502,2020 Spring
AFST 201,BABERS M,3.32,48%,36%,502,2020 Fall
AFST 317,MOORE W,3.6,60%,40%,502,2017 Fall
AFST 317,GONLIN V,2.8,0%,80%,502,2018 Fall
AFST 317,MOORE W,3.285,57%,29%,502,2019 Fall
AGCJ 105,WALTHER D,3.8,80%,20%,502,2017 Fall
AGCJ 105,DUNSFORD D,3.388,53%,39%,502,2018 Fall
AGCJ 105,WALTHER D,3.613,73%,20%,502,2019 Fall
AGCJ 105,BAKER C,3.729,73%,27%,502,2020 Fall
AGCJ 366,MCKIM B,3.333,50%,33%,502,2018 Fall
AGCJ 366,MCKIM B,3.428,71%,14%,502,2017 Spring
AGCJ 366,MCKIM B,2.333,33%,17%,502,2018 Spring
AGCJ 405,RUTHERFORD T,4,100%,0%,502,2017 Fall
AGCJ 405,RUTHERFORD T,3.555,67%,22%,502,2018 Fall
AGCJ 405,NORRIS S,3.888,89%,11%,502,2019 Fall
AGCJ 405,ROUSE L,3.727,73%,27%,502,2017 Spring
AGCJ 405,RUTHERFORD T,3.615,77%,8%,502,2018 Spring
AGCJ 489,WALTHER D,3.769,77%,23%,502,2017 Fall
AGCJ 489,COSTELLO L,3.72,76%,20%,502,2017 Spring
AGCJ 489,WALTHER D,3.866,87%,13%,502,2019 Spring
AGEC 105,MJELDE J,2.633,27%,37%,502,2017 Spring
AGEC 105,MJELDE J,2.363,9%,36%,502,2018 Spring
AGEC 105,SHCHERBAKOVA A,3.266,47%,33%,502,2019 Spring
AGEC 105,SHCHERBAKOVA A,3.275,38%,52%,502,2020 Spring
AGEC 235,KILMER N,3.744,80%,16%,502,2018 Fall
AGEC 235,KILMER N,3.697,77%,18%,502,2019 Fall
AGEC 235,KILMER N,3.584,72%,19%,502,2020 Fall
AGEC 235,KILMER N,3.714,76%,22%,502,2019 Spring
AGEC 235,ROACH D,3.557,74%,15%,502,2020 Spring
AGEC 314,CHENG G,3.411,59%,29%,502,2017 Fall
AGEC 314,GAO L,2.8,40%,40%,502,2018 Fall
AGEC 314,GAO L,3.5,67%,17%,502,2019 Fall
AGEC 314,CHENG G,3.5,62%,25%,502,2018 Spring
AGEC 314,CHENG G,3.727,77%,18%,502,2019 Spring
AGEC 314,SONG S,3.714,71%,29%,502,2020 Spring
AGEC 315,LITZENBERG K,2.933,27%,47%,502,2017 Fall
AGEC 315,LITZENBERG K,3.166,33%,50%,502,2018 Fall
AGEC 315,SPRINGFIELD H,3.192,50%,31%,502,2019 Fall
AGEC 315,SPRINGFIELD H,3.222,39%,44%,502,2020 Fall
AGEC 315,LITZENBERG K,2.914,17%,66%,502,2017 Spring
AGEC 315,LITZENBERG K,3.1,40%,33%,502,2018 Spring
AGEC 315,LITZENBERG K,3.478,57%,35%,502,2019 Spring
AGEC 315,SPRINGFIELD H,2.916,21%,54%,502,2020 Spring
AGEC 317,GAO C,3.515,58%,36%,502,2017 Fall
AGEC 317,KEE J,3.716,80%,12%,502,2018 Fall
AGEC 317,YUAN X,3.373,51%,36%,502,2019 Fall
AGEC 317,HUANG Y,3.469,52%,44%,502,2020 Fall
AGEC 317,PARK H,3.785,82%,14%,502,2017 Spring
AGEC 317,MARWAH P,3.379,38%,62%,502,2018 Spring
AGEC 317,BACKSTROM J,3.266,50%,27%,502,2019 Spring
AGEC 317,DINHOBL M,3.655,69%,28%,502,2020 Spring
AGEC 325,SPRINGFIELD H,2.875,50%,19%,502,2019 Fall
AGEC 325,SPRINGFIELD H,2.785,21%,36%,502,2020 Fall
AGEC 325,CONNER J,2.571,14%,36%,502,2017 Spring
AGEC 325,CONNER J,2.68,8%,52%,502,2018 Spring
AGEC 325,SPRINGFIELD H,3.2,50%,30%,502,2019 Spring
AGEC 325,SPRINGFIELD H,2.8,20%,60%,502,2020 Spring
AGEC 335,MOORE C,3.85,90%,5%,502,2018 Fall
AGEC 335,MOORE C,4,100%,0%,502,2019 Spring
AGEC 340,SPRINGFIELD H,2.66,29%,27%,502,2017 Fall
AGEC 340,SPRINGFIELD H,2.423,6%,48%,502,2018 Fall
AGEC 340,ARUNANONDCHAI P,3.73,76%,21%,502,2019 Fall
AGEC 340,TU X,3.784,82%,16%,502,2020 Fall
AGEC 340,SIEBERT J,3.603,72%,17%,502,2017 Spring
AGEC 340,SPRINGFIELD H,2.396,6%,45%,502,2018 Spring
AGEC 340,SPRINGFIELD H,2.576,15%,40%,502,2019 Spring
AGEC 340,LEE K,3.448,62%,28%,502,2020 Spring
AGEC 344,BOADU F,3,50%,25%,502,2017 Fall
AGEC 344,BOADU F,2.777,22%,33%,502,2018 Fall
AGEC 344,BOADU F,3.4,60%,20%,502,2019 Fall
AGEC 344,BOADU F,2.454,9%,36%,502,2017 Spring
AGEC 344,BOADU F,3.4,40%,60%,502,2018 Spring
AGEC 344,BOADU F,2.9,30%,40%,502,2019 Spring
AGEC 344,BOADU F,3.3,40%,50%,502,2020 Spring
AGEC 350,SHAW W,2.857,23%,40%,502,2017 Fall
AGEC 350,SHAW W,3.261,40%,45%,502,2018 Fall
AGEC 350,SHAW W,2.945,22%,51%,502,2019 Fall
AGEC 350,SHAW W,2.761,21%,43%,502,2020 Fall
AGEC 350,SHAW W,3,28%,48%,502,2017 Spring
AGEC 350,SHAW W,2.944,31%,37%,502,2018 Spring
AGEC 350,STEVENS R,3.452,64%,24%,502,2019 Spring
AGEC 350,SHAW W,3.042,30%,45%,502,2020 Spring
AGEC 413,PARK J,3.571,57%,43%,502,2020 Fall
AGEC 416,LITZENBERG K,3.343,38%,59%,502,2018 Fall
AGEC 416,SPRINGFIELD H,3.342,37%,60%,502,2019 Fall
AGEC 416,SPRINGFIELD H,3.06,33%,45%,502,2020 Fall
AGEC 422,CONNER J,3.357,39%,57%,502,2018 Spring
AGEC 424,RISTER M,2.647,18%,47%,502,2017 Fall
AGEC 424,RISTER M,2.944,17%,67%,502,2018 Fall
AGEC 424,RISTER M,3.117,41%,41%,502,2019 Fall
AGEC 424,RISTER M,3,42%,25%,502,2020 Fall
AGEC 425,RISTER M,2.857,14%,57%,502,2017 Spring
AGEC 425,RISTER M,3.545,64%,27%,502,2018 Spring
AGEC 425,RISTER M,3,57%,0%,502,2019 Spring
AGEC 425,RISTER M,3.636,64%,36%,502,2020 Spring
AGEC 452,ROSSON C,2.875,25%,50%,502,2017 Fall
AGEC 452,ROSSON C,3.8,80%,20%,502,2018 Fall
AGEC 452,ROSSON C,3.142,14%,86%,502,2019 Fall
AGEC 452,THOMAS-WINSTON C,2.933,40%,33%,502,2020 Fall
AGEC 489,BOADU F,4,100%,0%,502,2017 Fall
AGEC 489,MENZIES III M,4,100%,0%,502,2018 Fall
AGEC 489,MENZIES III M,4,100%,0%,502,2019 Fall
AGEC 489,LITZENBERG K,3.666,67%,33%,502,2017 Spring
AGEC 489,KILMER N,3.746,81%,15%,502,2018 Spring
AGLS 101,SKAGGS C,3.834,88%,9%,502,2017 Fall
AGLS 101,SKAGGS C,3.88,93%,4%,502,2017 Spring
AGLS 101,SKAGGS C,3.82,87%,9%,502,2018 Spring
AGLS 101,SKAGGS C,3.615,78%,15%,502,2019 Spring
AGLS 101,SKAGGS C,3.5,71%,15%,502,2020 Spring
AGLS 125,KURTEN J,4,100%,0%,502,2019 Fall
AGLS 125,WEBB S,4,71%,17%,502,2020 Fall
AGSC 425,MURPHY T,4,100%,0%,502,2017 Fall
AGSC 425,MURPHY T,3.562,56%,44%,502,2018 Fall
AGSC 425,MURPHY T,3.333,50%,33%,502,2019 Fall
AGSC 425,MURPHY T,3.75,75%,25%,502,2020 Fall
AGSC 425,MURPHY T,3.473,53%,42%,502,2017 Spring
AGSC 425,MURPHY T,3.666,73%,23%,502,2018 Spring
AGSC 425,MURPHY T,3.85,85%,15%,502,2019 Spring
AGSC 425,MURPHY T,3.92,92%,8%,502,2020 Spring
AGSC 436,MURPHY T,4,100%,0%,502,2017 Fall
AGSC 436,MURPHY T,4,100%,0%,502,2018 Fall
AGSC 436,MURPHY T,3.833,83%,17%,502,2019 Fall
AGSC 436,MURPHY T,3.75,75%,25%,502,2020 Fall
AGSC 436,MURPHY T,3.666,72%,22%,502,2017 Spring
AGSC 436,MURPHY T,3.838,90%,6%,502,2018 Spring
AGSM 201,KINGMAN D,3.133,47%,27%,502,2017 Fall
AGSM 201,KINGMAN D,3.117,41%,41%,502,2018 Fall
AGSM 201,KINGMAN D,3.375,56%,25%,502,2019 Fall
AGSM 201,KINGMAN D,3.466,60%,27%,502,2020 Fall
AGSM 201,KINGMAN D,2.75,33%,33%,502,2019 Spring
AGSM 201,KINGMAN D,3,55%,18%,502,2020 Spring
AGSM 310,CAPAREDA S,3.636,64%,36%,502,2017 Spring
AGSM 310,CAPAREDA S,3.764,82%,12%,502,2018 Spring
AGSM 310,HARDIN R,2.92,20%,56%,502,2019 Spring
AGSM 310,HARDIN R,1.4,0%,10%,502,2020 Spring
AGSM 315,CASTELL-PEREZ M,2.777,11%,56%,502,2017 Fall
AGSM 315,MOORE J,3.2,20%,80%,502,2018 Fall
AGSM 315,MOORE J,3.125,38%,50%,502,2019 Fall
AGSM 315,MOORE J,3,8%,85%,502,2020 Fall
AGSM 315,CASTELL-PEREZ M,3.285,43%,50%,502,2017 Spring
AGSM 315,CASTELL-PEREZ M,2.583,17%,33%,502,2018 Spring
AGSM 315,CASTELL-PEREZ M,2.933,33%,27%,502,2019 Spring
AGSM 315,CASTELL-PEREZ M,3.363,64%,9%,502,2020 Spring
AGSM 325,STARK G,3.105,26%,58%,502,2017 Spring
AGSM 325,STARK G,2.9,20%,50%,502,2018 Spring
AGSM 325,STARK G,2.937,19%,56%,502,2019 Spring
AGSM 325,STARK G,2.812,38%,25%,502,2020 Spring
AGSM 403,STARK G,3,19%,63%,502,2017 Fall
AGSM 403,STARK G,3.363,45%,45%,502,2018 Fall
AGSM 403,STARK G,3.173,30%,57%,502,2019 Fall
AGSM 403,STARK G,2.636,0%,64%,502,2020 Fall
AGSM 470,STARK G,2.857,19%,57%,502,2017 Fall
AGSM 470,STARK G,2.571,14%,50%,502,2018 Fall
AGSM 470,STARK G,3.035,36%,32%,502,2019 Fall
AGSM 470,STARK G,2.9,20%,50%,502,2020 Fall
ALEC 201,SCASTA J,3.858,87%,12%,502,2017 Fall
ALED 125,MOORE L,3.705,82%,12%,502,2019 Fall
ALED 202,PRESTON T,2.777,33%,28%,502,2017 Fall
ALED 202,ROTTER C,3.486,55%,39%,502,2018 Fall
ALED 202,PRESTON T,3.464,57%,32%,502,2019 Fall
ALED 202,MASTROGIOVANNI M,3.464,64%,25%,502,2020 Fall
ALED 202,STAVINOHA M,3.5,60%,30%,502,2017 Spring
ALED 202,STAVINOHA M,3.588,65%,29%,502,2018 Spring
ALED 202,ROTTER C,3.574,62%,34%,502,2019 Spring
ALED 202,DIXON S,3.611,80%,11%,502,2020 Spring
ALED 301,ODOM S,3.277,53%,31%,502,2017 Fall
ALED 301,ODOM S,3.27,59%,24%,502,2018 Fall
ALED 301,WALTER G,3.936,96%,2%,502,2017 Spring
ALED 301,DUNN A,3.56,68%,20%,502,2018 Spring
ALED 424,BOYD B,3.271,54%,30%,502,2017 Fall
ALED 424,STRONG J,3.414,61%,22%,502,2018 Fall
ALED 424,PRESTON T,3.392,73%,11%,502,2017 Spring
ALED 424,PRESTON T,2.714,49%,14%,502,2018 Spring
ALED 424,DUNN A,3.263,47%,32%,502,2020 Spring
ALED 481,PRESTON T,3.6,78%,12%,502,2017 Fall
ALED 481,PRESTON T,3.394,55%,34%,502,2018 Fall
ALED 481,BOYD B,3.802,84%,12%,502,2017 Spring
ALED 481,PRESTON T,3.484,65%,26%,502,2018 Spring
ALED 491,PRESTON T,4,100%,0%,502,2019 Fall
ANSC 101,SKAGGS C,3.8,84%,12%,502,2020 Fall
ANSC 107,RAMSEY W,3.105,37%,43%,502,2017 Fall
ANSC 107,RAMSEY W,3.033,37%,38%,502,2018 Fall
ANSC 107,RAMSEY W,3.082,39%,36%,502,2019 Fall
ANSC 107,RAMSEY W,3.044,36%,38%,502,2020 Fall
ANSC 108,SKAGGS C,3.916,92%,8%,502,2017 Fall
ANSC 108,SKAGGS C,3.629,74%,15%,502,2018 Fall
ANSC 108,SKAGGS C,3.6,72%,20%,502,2019 Fall
ANSC 108,SKAGGS C,3.592,74%,15%,502,2020 Fall
ANSC 108,SKAGGS C,3.5,60%,30%,502,2017 Spring
ANSC 108,SKAGGS C,3.714,71%,29%,502,2018 Spring
ANSC 108,SKAGGS C,3.846,85%,15%,502,2019 Spring
ANSC 108,SKAGGS C,3.812,81%,19%,502,2020 Spring
ANSC 111,RAMSEY W,4,100%,0%,502,2019 Spring
ANSC 111,RAMSEY W,3.814,81%,19%,502,2020 Spring
ANSC 221,COLLINS H,4,100%,0%,502,2017 Fall
ANSC 221,COLLINS H,3.875,88%,12%,502,2018 Fall
ANSC 221,COLLINS H,3.714,86%,0%,502,2019 Fall
ANSC 221,HUSEMAN C,3.375,50%,38%,502,2020 Fall
ANSC 221,COLLINS H,3.625,62%,38%,502,2017 Spring
ANSC 221,COLLINS H,3.571,71%,14%,502,2018 Spring
ANSC 221,COLLINS H,3.875,88%,12%,502,2019 Spring
ANSC 221,COLLINS H,3.714,86%,0%,502,2020 Spring
ANSC 305,SANDERS J,3.185,44%,37%,502,2017 Fall
ANSC 305,SANDERS J,3.423,54%,35%,502,2018 Fall
ANSC 305,SANDERS J,3.111,37%,37%,502,2019 Fall
ANSC 305,RILEY D,2.76,12%,64%,502,2020 Fall
ANSC 305,SANDERS J,3.32,40%,52%,502,2017 Spring
ANSC 305,SANDERS J,3.521,61%,30%,502,2018 Spring
ANSC 305,SANDERS J,3.38,48%,43%,502,2019 Spring
ANSC 305,RILEY D,3.062,34%,44%,502,2020 Spring
ANSC 307,SAVELL J,3.176,41%,35%,502,2017 Fall
ANSC 307,SAVELL J,3.125,38%,38%,502,2018 Fall
ANSC 307,SAVELL J,3.157,47%,32%,502,2019 Fall
ANSC 307,SAVELL J,2.947,26%,47%,502,2020 Fall
ANSC 307,SAVELL J,2.65,15%,40%,502,2017 Spring
ANSC 307,SAVELL J,2.913,35%,35%,502,2018 Spring
ANSC 307,SAVELL J,3.105,32%,47%,502,2019 Spring
ANSC 307,SAVELL J,3.6,60%,40%,502,2020 Spring
ANSC 311,LINNE P,3.571,71%,14%,502,2019 Fall
ANSC 311,LINNE P,4,100%,0%,502,2020 Fall
ANSC 318,CARSTENS G,3.086,43%,22%,502,2017 Fall
ANSC 318,CARSTENS G,2.8,28%,40%,502,2018 Fall
ANSC 318,CARSTENS G,2.782,30%,30%,502,2019 Fall
ANSC 318,CARSTENS G,3.043,43%,17%,502,2020 Fall
ANSC 318,CARSTENS G,2.958,25%,50%,502,2017 Spring
ANSC 318,CARSTENS G,2.96,20%,60%,502,2018 Spring
ANSC 318,CARSTENS G,2.791,21%,42%,502,2019 Spring
ANSC 318,CARSTENS G,2.958,33%,38%,502,2020 Spring
ANSC 333,SATTERFIELD M,2.695,26%,39%,502,2018 Fall
ANSC 333,SATTERFIELD M,3,29%,54%,502,2019 Fall
ANSC 333,SATTERFIELD M,2.64,12%,44%,502,2020 Fall
ANSC 333,SATTERFIELD M,2.59,23%,27%,502,2019 Spring
ANSC 333,SATTERFIELD M,2.956,43%,26%,502,2020 Spring
ANSC 414,RAMSEY W,3.526,58%,37%,502,2017 Fall
ANSC 414,RAMSEY W,3.294,35%,59%,502,2018 Fall
ANSC 414,RAMSEY W,3.875,88%,12%,502,2019 Fall
ANSC 414,RAMSEY W,3.555,67%,22%,502,2020 Fall
ANSC 414,RAMSEY W,3.388,56%,28%,502,2017 Spring
ANSC 414,RAMSEY W,3.368,42%,53%,502,2018 Spring
ANSC 414,RAMSEY W,3.555,67%,22%,502,2019 Spring
ANSC 414,RAMSEY W,4,100%,0%,502,2020 Spring
ANSC 420,VOGELSANG M,3.575,61%,36%,502,2017 Spring
